ECG
37676
38398
38434
37468
36160
34220
31899
29842
28127
26739
25819
25386
25399
26110
27190
28551
30233
32275
34533
36311
37652
38455
38663
37924
36495
34482
32102
29905
28227
26927
26099
25642
25656
26292
27367
28859
30591
32542
34535
36497
38013
38697
38799
37823
36506
34628
32378
30235
28432
27124
26223
25791
25835
26516
27603
28959
30694
32761
34884
36716
38139
38884
38987
38213
36776
34767
32342
30247
28581
27269
26330
25910
25937
26626
27799
29239
30920
32949
35116
37042
38375
39087
38941
38255
36948
34926
32590
30412
28645
27342
26433
26035
26171
26831
27862
29303
31106
33179
35365
37229
38556
39293
39279
38358
36796
34940
32608
30469
28789
27501
26631
26232
26308
26981
28024
29446
31217
33374
35507
37269
38639
39356
39407
38488
36860
34852
32621
30514
28916
27655
26695
26257
26315
26988
28066
29641
31381
33266
35399
37263
38759
39351
39401
38340
36884
34999
32766
30686
28958
27639
26671
26260
26316
27049
28230
29680
31364
33387
35510
37321
38769
39511
39503
38541
36871
34988
32692
30655
28999
27630
26759
26343
26506
27181
28198
29660
31460
33612
35624
37207
38716
39479
39601
38692
37151
35020
32639
30606
28911
27650
26807
26441
26503
27205
28295
29712
31516
33602
35712
37639
38957
39614
39603
38559
36951
35104
32760
30771
29076
27751
26851
26468
26540
27351
28399
29777
31605
33799
35876
37623
38904
39487
39699
38853
37284
35190
32868
30724
29031
27767
26922
26628
26674
27377
28449
29982
31830
33844
35833
37563
39047
39788
39847
38887
37377
35296
32981
30855
29189
27829
26967
26584
26676
27418
28559
30128
31916
33927
35900
37528
38827
39687
39672
38754
37310
35236
32895
30794
29079
27793
26899
26521
26663
27455
28570
30015
31748
33751
35908
37799
39124
39694
39660
38699
37148
35079
32716
30609
28954
27679
26880
26532
26682
27425
28506
29940
31686
33781
35894
37741
39114
39732
39582
38610
36950
34935
32660
30618
29023
27809
26875
26468
26591
27362
28582
30101
31855
33809
35952
37848
39077
39646
39444
38614
37157
35130
32807
30688
29029
27740
26871
26487
26660
27479
28635
30113
31878
33866
35993
37826
39161
39663
39556
38524
36836
34855
32565
30489
28914
27631
26789
26417
26556
27380
28550
30018
31823
33828
35815
37612
38987
39652
39406
38407
36807
34705
32469
30585
28994
27764
26921
26567
26727
27553
28743
30263
32212
34294
36270
37972
39253
39844
39718
38540
37167
35132
32802
30709
29116
27910
27105
26719
26858
27626
28724
30231
32223
34333
36347
38055
39311
39967
39846
38753
37189
35156
32812
30724
29093
27876
27054
26743
26925
27697
28800
30240
32085
34177
36212
37951
39215
39786
39687
38630
37031
34900
32599
30521
28906
27658
26876
26655
26859
27645
28823
30361
32206
34260
36206
37769
39234
39908
39756
38632
37020
34907
32621
30606
29005
27780
26938
26621
26766
27539
28707
30253
32151
34359
36343
38002
39212
39583
39639
38737
37162
34982
32613
30578
28935
27696
26911
26574
26775
27601
28757
30300
32143
34364
36452
38177
39383
39870
39623
38439
36967
34887
32607
30572
28927
27684
26884
26565
26838
27652
28712
30204
31953
34092
35935
37423
38319
38631
38333
37038
35225
32884
30468
28348
26717
25503
24807
24612
24878
25771
27100
28977
31169
33628
36046
38201
39809
41111
41674
41557
40989
40031
39027
38038
37383
37326
37542
38199
39134
40681
42472
44644
47386
50220
52800
54954
56462
57032
57095
55839
53908
51339
48660
46117
43972
42010
39940
38211
36837
36087
35783
35785
36287
37296
38807
40098
40820
41035
40487
39001
37090
34870
32668
30623
28778
27452
26617
26267
26475
27271
28335
29692
31319
33159
34996
36573
37651
37988
37591
36284
34539
32172
29831
27752
26124
24964
24252
23966
24127
24903
25982
27546
29483
31486
33472
35100
36436
36975
36789
35647
33976
31775
29463
27448
25923
24818
24109
23839
24071
24867
26020
27587
29485
31583
33788
35417
36535
37007
36783
35670
34119
31967
29688
27749
26199
25033
24314
24094
24381
25228
26416
28015
29999
32130
34127
35734
36804
37458
37300
36155
34513
32296
29973
28047
26553
25479
24751
24504
24791
25647
26819
28406
30378
32532
34497
36158
37158
37799
37589
36565
34922
32687
30398
28491
26945
25793
25059
24825
25114
25972
27176
28799
30801
32921
34878
36535
37601
38193
37960
36900
35254
33098
30832
28836
27257
26119
25419
25207
25569
26426
27621
29256
31162
33253
35287
36943
38087
38556
38222
36973
35484
33255
31013
29103
27583
26418
25686
25453
25791
26755
27972
29607
31530
33582
35462
37276
38534
38892
38535
37246
35695
33505
31239
29363
27850
26787
26119
25911
26235
27092
28311
29916
31925
34140
36132
37711
38829
39207
38735
37659
36142
33998
31751
29796
28231
27122
26389
26225
26616
27542
28741
30351
32197
34270
36371
38151
39207
39592
39222
37890
36359
34156
31980
30047
28573
27465
26709
26478
26842
27766
29047
30720
32719
34768
36602
38062
39362
39956
39542
38303
36589
34303
31959
30068
28559
27444
26749
26561
26895
27759
28965
30588
32588
34679
36558
38044
38934
39526
39258
37957
36174
33855
31482
29552
28073
26975
26253
25963
26262
27108
28289
29865
31868
33898
35745
37204
38431
38938
38519
37210
35446
33136
30801
28916
27423
26318
25676
25537
25891
26733
27935
29534
31463
33637
35680
37350
38364
38759
38311
36919
35308
33094
30810
28938
27477
26398
25740
25561
25897
26805
28070
29671
31732
33892
35821
37330
38464
38961
38589
37263
35471
33220
30988
29063
27613
26583
25958
25791
26132
27033
28294
29910
31949
34151
36047
37644
38719
39151
38758
37506
35734
33415
31099
29188
27737
26680
26045
25887
26287
27228
28486
30103
32054
34338
36191
37607
38823
39341
38875
37542
35735
33389
31195
29319
27963
26877
26223
26069
26471
27407
28668
30309
32276
34513
36433
37959
38773
39333
39027
37683
35889
33501
31335
29436
28007
26996
26338
26140
26535
27523
28918
30573
32441
34446
36429
38143
39225
39431
38982
37545
35956
33700
31588
29651
28124
27083
26444
26401
26825
27747
29009
30662
32747
34852
36783
38270
39240
39703
39365
37994
36213
33838
31654
29823
28460
27335
26693
26554
26966
28044
29260
30820
32809
35072
36853
38359
39559
39771
39327
37893
36263
34077
31802
29867
28337
27249
26705
26596
26951
27902
29228
30944
32830
34881
36780
38500
39439
39780
39073
37986
36324
34017
31733
29778
28311
27247
26609
26468
26961
27959
29252
30800
32758
34951
36997
38524
39466
39707
39162
37983
36277
33983
31678
29744
28252
27191
26586
26479
26994
27935
29183
30861
32838
35093
36999
38458
39266
39785
39354
38116
36263
33962
31625
29749
28273
27245
26678
26627
27039
28001
29286
31017
33121
35184
37042
38360
39467
39879
39427
38061
36188
33871
31572
29752
28310
27231
26651
26611
26964
27908
29222
30919
32991
35046
36903
38311
39269
39735
39201
37941
36184
33858
31612
29652
28228
27143
26605
26511
26905
27862
29159
30958
32921
34833
36912
38597
39504
39783
39175
37911
36199
33791
31487
29674
28348
27263
26613
26503
26966
28045
29367
30977
32857
35111
37116
38535
39326
39833
39427
38015
36165
33799
31530
29713
28279
27271
26721
26591
27047
28020
29344
31031
33156
35206
37039
38438
39597
39975
39426
37982
36079
33796
31581
29806
28383
27284
26655
26495
27031
28054
29459
31129
33047
35063
37092
38742
39683
39866
39271
37729
36079
33761
31564
29765
28343
27268
26642
26550
27055
28077
29494
31157
33116
35100
37167
38799
39675
39883
39227
37729
35991
33732
31556
29791
28363
27275
26662
26583
27074
28162
29540
31102
33060
35239
37172
38814
39687
39870
39271
37914
36037
33690
31370
29591
28200
27282
26723
26563
27084
28084
29528
31250
33310
35371
37245
38699
39450
39911
39295
38020
36203
33847
31575
29763
28327
27260
26690
26595
27108
28199
29600
31355
33326
35325
37226
38781
39752
40047
39233
37919
36031
33671
31396
29547
28152
27124
26568
26609
27142
28118
29391
31108
33167
35348
37236
38588
39522
39733
38852
37629
35794
33533
31285
29413
28026
27064
26514
26487
27173
28244
29599
31331
33415
35572
37567
39015
39796
40012
39239
37911
36058
33795
31580
29753
28327
27322
26799
26743
27266
28301
29760
31535
33521
35612
37431
38788
39825
40060
39444
38119
36255
33935
31706
29861
28412
27424
26919
26859
27404
28545
29927
31556
33481
35661
37619
39156
39833
40034
39234
37830
35975
33616
31413
29684
28340
27324
26759
26709
27286
28279
29663
31473
33572
35629
37500
38927
39624
39929
39273
38007
36072
33684
31344
29592
28176
27234
26745
26631
27206
28298
29773
31357
33472
35683
37487
38937
39724
39788
39212
37950
35935
33554
31239
29495
28101
27218
26721
26647
27255
28308
29763
31442
33375
35604
37569
39012
39758
39882
39031
37811
35937
33578
31349
29533
28127
27143
26640
26698
27265
28247
29598
31439
33352
35170
37031
38444
39084
39015
38007
36280
33984
31397
29062
27188
25783
24776
24166
24119
24645
25690
27267
29227
31557
33959
36478
38520
39861
40478
40373
39764
38807
37994
37379
37104
36967
37207
37833
38713
40455
42339
44458
47073
50023
52999
55812
58084
59623
60224
59572
58154
56070
53525
50888
48503
46364
44602
43081
41580
40390
39495
39223
39446
39879
40344
40926
41461
41607
41236
40259
38604
36589
34152
31748
29714
28062
26897
26287
26154
26609
27527
28839
30405
32186
34016
35563
36673
37372
37467
36525
34951
32850
30423
28158
26340
24995
24005
23460
23399
23983
24983
26315
28049
30139
32310
34181
35636
36399
36463
35621
34205
32200
29801
27669
25964
24657
23775
23324
23332
23983
25048
26486
28231
30232
32295
34129
35621
36539
36733
35915
34476
32452
30133
28028
26316
25020
24102
23681
23719
24384
25420
26841
28642
30697
32956
34841
36239
36967
36933
36258
34906
32938
30582
28390
26702
25428
24519
24079
24137
24774
25841
27295
29191
31261
33313
35029
36559
37358
37511
36632
35182
33124
30831
28762
27122
25876
24961
24514
24559
25237
26294
27845
29646
31714
33736
35590
36951
37703
37909
37051
35605
33583
31236
29143
27529
26228
25287
24858
24927
25603
26757
28248
30023
32031
34228
36193
37521
38183
38164
37382
36006
33931
31530
29398
27719
26398
25581
25175
25245
25959
27020
28575
30372
32375
34453
36402
37873
38526
38533
37652
36268
34277
31924
29803
28116
26783
25887
25486
25663
26380
27392
28858
30693
32900
34978
36613
38141
38980
39044
38066
36541
34448
32206
30213
28504
27161
26271
25885
26050
26726
27828
29300
31231
33286
35239
37207
38785
39431
39431
38471
37182
35108
32745
30554
28913
27696
26886
26463
26529
27255
28482
29902
31719
33919
36068
37780
39208
40093
39981
39020
37455
35548
33283
31108
29337
28039
27191
26823
26866
27588
28698
30163
32137
34176
36041
37967
39403
40071
39983
38858
37622
35519
33036
30876
29219
27919
26962
26526
26572
27266
28382
29847
31583
33517
35484
37316
38727
39351
39160
38183
36589
34591
32319
30174
28449
27120
26168
25759
25830
26548
27701
29144
30881
33015
35188
36967
38229
38821
38684
37870
36412
34340
31892
29712
28062
26783
25898
25572
25707
26419
27501
28988
30773
32911
35136
36831
38135
38644
38790
37875
36420
34308
31934
29804
28148
26820
25948
25572
25682
26404
27525
29017
30924
33108
35161
36903
38210
38751
38876
37909
36477
34357
31993
29821
28167
26905
26126
25764
25915
26699
27784
29234
31055
33215
35430
37157
38430
39004
38818
37837
36511
34463
32135
30001
28273
26973
26095
25732
25870
26659
27918
29434
31170
33285
35492
37333
38796
39474
39325
38268
36572
34598
32247
30215
28455
27186
26340
26001
26223
27002
28101
29660
31553
33812
35844
37455
38981
39748
39487
38476
36877
34744
32411
30404
28677
27319
26471
26153
26385
27126
28279
29809
31808
34010
36031
37734
39052
39772
39813
38609
37052
34780
32500
30509
28830
27516
26636
26368
26524
27311
28456
30149
31958
33940
36133
38021
39132
39780
39495
38655
37168
35054
32631
30463
28759
27527
26671
26397
26538
27319
28471
30090
32055
34038
36071
37924
39333
39765
39714
38596
36950
34904
32564
30573
28895
27550
26725
26423
26672
27468
28575
30106
31996
34191
36334
38038
39285
39799
39711
38764
37067
34837
32415
30404
28743
27544
26791
26422
26542
27324
28605
30121
31967
34183
36300
37959
39028
39862
39829
38645
36871
34871
32565
30452
28739
27487
26631
26323
26581
27329
28471
30087
32028
33964
36308
37985
39143
39870
39855
38751
37105
34717
32463
30428
28793
27519
26628
26310
26560
27446
28497
30053
32007
34241
36269
38004
39225
39650
39735
38788
37100
34868
32349
30335
28735
27527
26769
26479
26650
27412
28579
30142
32076
34325
36329
38021
39080
39791
39756
38721
37085
34887
32536
30368
28780
27554
26838
26442
26666
27492
28753
30255
32093
34279
36449
38074
39207
39957
39795
38607
36965
34709
32431
30430
28799
27613
26806
26558
26843
27609
28727
30282
32177
34386
36494
38126
39165
39935
39815
38629
37016
34788
32418
30319
28708
27534
26732
26484
26759
27566
28655
30227
32177
34348
36300
38029
39415
39912
39699
38535
36871
34737
32462
30442
28793
27498
26688
26437
26720
27497
28651
30221
32278
34340
36247
38138
39364
39899
39636
38514
37015
34823
32454
30274
28675
27490
26750
26372
26630
27500
28806
30375
32177
34492
36463
38132
39572
40100
39868
38656
36897
34822
32479
30451
28896
27674
26837
26551
26826
27794
28930
30466
32410
34689
36648
38335
39374
40215
40061
38855
37144
34823
32573
30597
28979
27759
26908
26626
26872
27844
29071
30630
32471
34660
36840
38477
39662
40039
40009
39027
37378
35152
32738
30559
28996
27793
27015
26828
27094
27943
29118
30746
32690
34975
36952
38573
39588
40109
40028
38955
37407
35177
32823
30761
29159
27956
27133
26823
27076
27958
29164
30860
32806
34905
36734
38590
39908
40316
40015
38743
37121
35052
32753
30798
29126
27844
27043
26771
27124
27956
29108
30727
32775
34879
36718
38644
39943
40351
40093
38799
37364
35132
32786
30790
29267
28100
27255
26981
27224
28116
29392
31109
33066
35182
37151
38844
40041
40694
40436
39198
37499
35140
32882
30908
29352
28165
27419
27205
27534
28444
29735
31373
33329
35388
37253
39066
40256
40839
40559
39286
37550
35213
32885
30828
29212
28088
27359
27018
27290
28167
29487
31114
32959
34972
37099
38796
40050
40556
40108
38965
37217
34924
32665
30656
29109
27870
27093
26823
27157
28061
29285
31041
32967
35020
36991
38747
39986
40469
40197
38856
37195
34905
32527
30523
29037
27827
27023
26818
27156
28068
29447
31091
33005
34956
37102
38858
40050
40351
40045
38858
37172
34774
32572
30545
28981
27852
27181
26918
27206
28093
29316
31023
33060
35130
37082
38559
39807
40434
40114
38823
37022
34662
32369
30359
28703
27462
26679
26335
26407
27105
28092
29605
31322
33228
35022
36522
37675
38068
37591
36300
34519
32214
30005
28268
27127
26256
25972
26261
27164
28579
30368
32768
35788
39271
42604
45447
47676
49236
50079
49948
49037
47717
46335
45412
45043
44898
44971
45415
46283
47466
48740
49878
51503
53254
54884
56082
56679
56415
55013
52597
49492
45793
42023
38551
35460
32780
30700
29532
29155
29570
30444
31743
33447
35383
37180
38620
39537
39798
39372
38127
36301
33917
31390
29112
27330
26007
25103
24693
24902
25670
26764
28236
30011
32004
33864
35413
36431
36702
36271
34999
33128
30839
28564
26631
25105
24031
23417
23251
23641
24508
25744
27378
29301
31455
33431
35069
36171
36540
36039
34838
33074
30815
28500
26565
25124
24084
23438
23275
23662
24581
25840
27511
29510
31751
33870
35500
36557
36934
36460
35185
33415
31115
28826
26879
25417
24374
23763
23639
24106
25053
26317
27983
30006
32280
34152
35804
36986
37279
36689
35525
33837
31525
29169
27301
25860
24815
24243
24116
24500
25428
26722
28518
30534
32543
34652
36359
37430
37723
37204
35806
34100
31867
29590
27748
26369
25284
24620
24493
24932
25887
27218
28996
30989
33141
35073
36638
37766
38231
37738
36343
34498
32167
29913
28100
26676
25596
24991
24868
25301
26266
27606
29416
31374
33452
35399
37050
38202
38463
37967
36635
34805
32480
30277
28398
26975
25987
25375
25215
25672
26660
27962
29620
31725
33997
35900
37425
38294
38794
38333
37055
35230
32917
30718
28837
27370
26311
25681
25543
26010
27007
28332
30132
32171
34148
36235
37930
38932
39190
38590
37268
35351
33132
30991
29243
27776
26690
26081
25965
26535
27576
28878
30567
32590
34892
36743
38119
39271
39740
39204
37812
35810
33660
31487
29653
28153
27060
26454
26339
26821
27911
29317
30942
32847
35047
37034
38607
39501
39709
39175
37944
36103
33780
31447
29477
27998
26947
26399
26262
26660
27596
28897
30694
32559
34446
36446
38053
38903
39072
38279
37061
35220
32935
30570
28615
27142
26069
25506
25354
25793
26751
28025
29725
31823
33918
35782
37185
38143
38577
37956
36524
34569
32169
29970
28126
26792
25727
25103
24999
25478
26490
27887
29552
31467
33660
35751
37296
38223
38407
37775
36380
34431
32180
30012
28228
26884
25851
25258
25176
25647
26668
28124
29831
31729
33871
35825
37394
38380
38789
38076
36687
34759
32378
30215
28448
27124
26085
25514
25420
25919
26991
28348
29996
31972
34109
36146
37584
38455
38519
37996
36743
34884
32631
30415
28639
27202
26197
25647
25599
26194
27172
28494
30215
32249
34428
36487
37943
38815
38951
38279
36949
35166
32886
30616
28761
27308
26275
25756
25685
26255
27346
28711
30345
32323
34556
36503
37997
38699
39138
38588
37236
35282
32967
30703
28862
27464
26467
25991
25953
26489
27481
28831
30545
32725
34772
36573
38198
39216
39413
38677
37225
35267
33046
30881
29111
27750
26733
26174
26095
26646
27748
29145
30796
32750
34947
36965
38422
39259
39415
38567
37366
35492
33201
31052
29246
27782
26741
26215
26172
26821
27769
29129
30848
32982
34985
36678
38316
39242
39507
38869
37471
35478
33070
30926
29089
27808
26841
26276
26189
26743
27818
29294
30939
32924
35199
37063
38511
39375
39546
38647
37444
35627
33349
31143
29266
27842
26820
26359
26341
26867
27897
29262
30991
33052
35271
37127
38652
39500
39620
38852
37255
35433
33148
30964
29164
27805
26916
26368
26316
26877
27963
29349
30983
33073
35270
37206
38599
39395
39500
38927
37568
35615
33271
31020
29175
27783
26871
26430
26324
26890
27911
29404
31205
33077
35268
37308
38762
39604
39767
38999
37521
35478
33078
30938
29146
27828
26925
26373
26343
26935
28004
29515
31239
33185
35175
37121
38625
39572
39639
38831
37353
35325
33076
31024
29252
27865
26837
26342
26311
26942
28071
29481
31135
33198
35413
